,skid,cell_type,idx,name,name_noside,side,annotated_name
862,17639784,CN,798.0,SLP1_left; CM13 lat 9?,SLP1; CM13 lat 9?,left,CN-9
863,16444552,CN,2355.0,CG_left,CG,left,CN-35
864,16545179,pre-DN-VNC,1647.0,Lure-3 left,Lure-3,left,no official annotation
865,12868041,CN,2322.0,JI_left,JI,left,CN-35
866,12869029,other,2165.0,IL; DAMd23_left,IL; DAMd23,left,no official annotation
867,12866697,other,2478.0,CC ; DPLm post 1_left,CC ; DPLm post 1,left,no official annotation
868,16444758,pre-DN-SEZ,1339.0,MB2ON-205 like left,MB2ON-205 like,left,no official annotation
869,11389855,other,2064.0,SKY_left,SKY,left,no official annotation
870,17360262,LN,296.0,DALv1_PB2_left,DALv1_PB2,left,no official annotation
871,11216417,CN,1269.0,ADC1_left,ADC1,left,no official annotation
872,5675990,pre-DN-VNC,1465.0,CPa Minnow left,CPa Minnow,left,no official annotation
873,17360296,LN,2900.0,DALv1_PB4_left,DALv1_PB4,left,no official annotation
874,2797480,pre-DN-VNC,159.0,DPLc_post_med descending left,DPLc_post_med descending,left,no official annotation
875,8864778,other,415.0,CPf small bilateral left,CPf small bilateral,left,no official annotation
876,3043970,other,843.0,SLO_left,SLO,left,no official annotation
877,4721538,LHN,1773.0,QI; visual interneuron_left,QI; visual interneuron,left,no official annotation
878,10875625,LHN,1434.0,SLP2_left,SLP2,left,CN-26
879,12389097,MB-FFN,572.0,neuron 12389098,neuron 12389098,left,FFN-10
880,8877158,MBON,2323.0,MBE7a left,MBE7a,left,MBON-a1
881,5395823,MBON,1973.0,MBE15b left,MBE15b,left,MBON-g2
882,7055857,MBON,78.0,MBE6 left,MBE6,left,MBON-d1
883,16223537,MBON,1627.0,MBE18 left,MBE18,left,MBON-c1; CN-59
884,17147698,MBON,179.0,MBE11a left,MBE11a,left,MBON-b1
885,4401350,MBON,434.0,MBE15a left,MBE15a,left,MBON-g1
886,8798010,MBON,1122.0,MBE13b left,MBE13b,left,MBON-h1; MBON-h2
887,7802210,MBON,1602.0,MBE5a left,MBE5a,left,MBON-i1
888,16883909,MBON,445.0,MBE33 left,MBE33,left,MBON-b3
889,16846805,MBON,2828.0,MBE5b left,MBE5b,left,MBON-k1
890,4408369,other,1270.0,Baso_left,Baso,left,no official annotation
891,8338584,MBON,2946.0,MBE13a left,MBE13a,left,MBON-h1; MBON-h2
892,16782830,MBON,1693.0,MBE11b left,MBE11b,left,MBON-b2
893,17355757,MBON,730.0,MBE7b left,MBE7b,left,MBON-a2
894,10612094,MB-FBN,2914.0,CZ2_left,CZ2,left,FBN-28; mechano-Ch 2nd_order PN
895,16089743,LHN,680.0,P1: BLAd ant lat_left,P1: BLAd ant lat,left,no official annotation
896,13197236,LN,2598.0,M ; F6 pair_left,M ; F6 pair,left,FBN-17; CN-7
897,15566333,CN,1767.0,V ; DPMpm2 4_left,V ; DPMpm2 4,left,PL-6
898,5938794,LHN,2688.0,DPLl i ( BLDa b 4 ) left,DPLl i ,left,no official annotation
899,11013351,LN,2842.0,U3 ; bilateral-2_left,U3 ; bilateral-2,left,CN-11; FBN-12
900,9015745,MB-FFN,2528.0,NI? left_former:Left Mid,NI?_former:Left Mid,left,FFN-14
901,16442113,LHN,352.0,T Neuron_sibling left,T Neuron_sibling,left,FFN-3
902,5874480,other,2092.0,Bridge V_left,Bridge V,left,CN-8
903,2369444,LHN,1405.0,Z: contra_left ,Z: contra ,left,no official annotation
904,11409587,CN,2134.0,CF ; pDM_left,CF ; pDM,left,mechano-II/III 2nd_order PN
905,9078240,pre-DN-VNC,2464.0,AW ; Left At Gap With Soma,AW ; At Gap With Soma,left,no official annotation
906,12299621,LHN,2495.0,AV ; DPLc ant lat 1_left,AV ; DPLc ant lat 1,left,CN-17
907,15766806,MB-FBN,2213.0,Bridge I_left,Bridge I,left,FBN-15; LHN-12; CN-48
908,10842099,pre-DN-VNC,184.0,SLQ2_left,SLQ2,left,no official annotation
909,21300466,pre-DN-SEZ,2732.0,UNK horseshoe left,UNK horseshoe,left,no official annotation
910,17777981,pre-DN-VNC,867.0,SLR_left,SLR,left,no official annotation
911,16348875,pre-DN-SEZ,2709.0,SLT_left,SLT,left,no official annotation
912,16167914,pre-DN-VNC,2860.0,LX1_left,LX1,left,no official annotation
913,5769582,PN-somato,892.0,LH-LN2_left,LH-LN2,left,noci 2nd_order PN
914,10842047,pre-DN-SEZ,2018.0,CPa medial bilateral 1 left; SLS?_left,CPa medial bilateral 1; SLS?,left,no official annotation
915,12782494,pre-DN-SEZ,1589.0,SLU_left,SLU,left,no official annotation
916,16433696,pre-DN-SEZ,2465.0,BLAl_I-X 2 left,BLAl_I-X 2,left,no official annotation
917,10382686,LHN,1761.0,MS: CM4 bc 2 ant lat left,MS: CM4 bc 2 ant lat,left,no official annotation
918,10400440,CN,2780.0,Fragment with soma left,Fragment with soma,left,no official annotation
919,10411574,DN-VNC,1327.0,OL: CM4 ven ant 2 DNs_left,OL: CM4 ven ant 2 DNs,left,CN-28; PL-17
920,18500915,CN,2079.0,BLVa12 contralateral 1 left,BLVa12 contralateral 1,left,no official annotation
921,10523825,pre-DN-VNC,502.0,BLVp bonsai left,BLVp bonsai,left,no official annotation
922,16937815,CN,949.0,DPMm1 ipsilateral sheet left,DPMm1 ipsilateral sheet,left,no official annotation
923,9236708,CN,1661.0,IO; down_oct_left,IO; down_oct,left,CN-23
924,16428373,pre-DN-VNC,2905.0,DPLc post med 1 left,DPLc post med 1,left,no official annotation
925,10600188,pre-DN-VNC,2421.0,DPMm1 4_left,DPMm1 4,left,no official annotation
926,17237305,CN,698.0,IT_left,IT,left,CN-18
927,10100020,pre-DN-VNC,2379.0,CP4 8 left,CP4 8,left,no official annotation
928,15792643,pre-DN-VNC,252.0,LX_left,LX,left,no official annotation
929,16468935,pre-DN-VNC,508.0,gate1_left,gate1,left,no official annotation
930,17354414,pre-DN-VNC,893.0,DPM contralateral horseshoe left,DPM contralateral horseshoe,left,no official annotation
931,10880408,pre-DN-VNC,1186.0,PZ_left,PZ,left,no official annotation
932,16683943,RGN,2510.0,ITP candidate 4 left,ITP candidate 4,left,no official annotation
933,5615961,RGN,1354.0,hugin-RG left 2,hugin-RG 2,left,no official annotation
934,10563755,RGN,616.0,DH44 3 left,DH44 3,left,no official annotation
935,1395971,sensory,951.0,AN-L-Sens-B1-ACa-11,ANSens-B1-ACa-11,left,enteric
936,5617164,sensory,1281.0,v'td_a2l,v'td_a2,left,respiratory
937,1398253,sensory,1981.0,AN-L-Sens-B1-ACa-05,ANSens-B1-ACa-05,left,enteric
938,10418394,RGN,2004.0,DH44 1 left,DH44 1,left,no official annotation
939,1367171,sensory,796.0,AN-L-Sens-B1-ACa-04,ANSens-B1-ACa-04,left,enteric
940,16683883,RGN,2536.0,ITP candidate pair 3 left; ITP candidate 3 left,ITP candidate pair 3; ITP candidate 3,left,no official annotation
941,4874953,RGN,2318.0,Capa right,Capa,left,no official annotation
942,11874130,sensory,658.0,v'td-2_a1l,v'td-2_a1,left,respiratory
943,7476468,RGN,1488.0,CRZ 3 left,CRZ 3,left,no official annotation
944,3915835,sensory,884.0,v'td_a3l,v'td_a3,left,respiratory
945,15639294,DN-VNC,1572.0,CPe contralateral descending left; CPobPm4 is CPe3/pep asc cand Left,CPe contralateral descending; CPobPm4 is CPe3/pep asc cand,left,no official annotation
946,40152,sensory,882.0,AN-L-Sens-B1-ACa-10,ANSens-B1-ACa-10,left,enteric
947,3925724,RGN,2371.0,ITP candidate 1 left,ITP candidate 1,left,no official annotation
948,3926669,RGN,2869.0,CRZ 1 left,CRZ 1,left,no official annotation
949,15769419,sensory,1231.0,AN-L-Sens-B1-ACa-08,ANSens-B1-ACa-08,left,enteric
950,3926438,RGN,2929.0,CRZ 2 left,CRZ 2,left,no official annotation
951,15770032,sensory,2332.0,AN-L-Sens-B1-ACa-03,ANSens-B1-ACa-03,left,enteric
952,3926904,RGN,2357.0,ITP candidate pair 2 left; ITP candidate 2 left,ITP candidate pair 2; ITP candidate 2,left,no official annotation
953,3729496,DN-SEZ,1314.0,"Input from both Munin 3, into SOG left, PAIR #2","Input from both Munin 3, into SOG, PAIR #2",left,no official annotation
954,2138427,RGN,1528.0,hugin-RG left 1,hugin-RG 1,left,no official annotation
955,14541927,MBIN,1613.0,AVM011f left,AVM011f,left,MBIN-e1
956,9109799,MBON,1319.0,MBE35 left,MBE35,left,MBON-d3
957,7056904,pre-DN-SEZ,401.0,KU: DALcm12 L m ant lat 6_left,KU: DALcm12 m ant lat 6,left,CN-30
958,16475849,MB-FBN,2910.0,AT ; DPMpm2 1_left,AT ; DPMpm2 1,left,CN-25; FAN-12
959,14540633,MB-FBN,1567.0,B ; DALcm12 m ant lat 5_left,B ; DALcm12 m ant lat 5,left,CN-36; FAN-4; PL-9
960,7540581,MB-FBN,190.0,I ; Bala12 #9_left,I ; Bala12 #9,left,FBN-13; mechano-Ch 2nd_order PN
961,10702736,CN,1401.0,AQ ;  DPMpm2_1_left,AQ ;  DPMpm2_1,left,CN-16
962,12832017,MB-FFN,2150.0,CM13 lat 12 gap,CM13 lat 12 gap,left,FFN-16
963,16544462,other,1901.0,BAmv1/2 #3_left,BAmv1/2 #3,left,no official annotation
964,9409359,CN,458.0,T5; offPVL09_3_large_left,T5; offPVL09_3_large,left,CN-6
965,17150791,MB-FBN,393.0,AB_left,AB,left,CN-10; FAN-2
966,15810983,MBON,160.0,MBE30 left,MBE30,left,MBON-d2
967,8078096,MB-FBN,2611.0,BG ; Baso-anterior target neuron #2 MB PN_left,BG ; Baso-anterior target neuron #2 MB PN,left,CN-44; FAN-3
968,12478620,PN,383.0,neuron 12478621 left,neuron 12478621,left,gustatory-pharyngeal 2nd_order PN
969,5169587,other,1432.0,P ; DALcm12  m ant lat #4_left,P ; DALcm12  m ant lat #4,left,no official annotation
970,14891367,other,1942.0,BAmd1 d_left,BAmd1 d,left,no official annotation
971,15668309,MB-FBN,2508.0,J ; Mid DPMpl lat  (F4 pair)_left,J ; Mid DPMpl lat  ,left,CN-14; FAN-11
972,17176911,CN,902.0,CH ; BAmd1 lineage_left,CH ; BAmd1 lineage,left,CN-42
973,15253921,MBON,675.0,MBE34 left,MBE34,left,MBON-f1
974,15398730,MBON,2417.0,MBE23 left,MBE23,left,MBON-n1
975,16868923,MBON,2943.0,MBE24b left,MBE24b,left,MBON-o1; CN-60
976,10202724,PN,641.0,LP: BAmas d 3_left,LP: BAmas d 3,left,FBN-3; enteric 2nd_order PN
977,11257084,LHN,2286.0,Q; CP23d med of obPl 1 Gap; CP23 d 14_left,Q; CP23d med of obPl 1 Gap; CP23 d 14,left,LHN-20; CN-56
978,5321459,MB-FBN,1387.0,O ; BAmd1 v_right,O ; BAmd1 v,left,CN-43; FBN-14
979,7910624,MBON,1771.0,MBE2as left,MBE2as,left,MBON-q1
980,11003660,MB-FBN,1581.0,BJ_left,BJ,left,FBN-1
981,10543751,CN,645.0,DPMpl lat 7_left,DPMpl lat 7,left,CN-4
982,14082322,MBON,1040.0,MBE9b left,MBE9b,left,MBON-e1
983,17140424,CN,2936.0,BH ; Descending 2; CP1 v 2_left,BH ; Descending 2; CP1 v 2,left,no official annotation
984,8922644,MBON,2022.0,MBE16 left,MBE16,left,MBON-e2
985,16383966,pre-DN-VNC,273.0,neuron 16383967 left,neuron 16383967,left,no official annotation
986,17728781,pre-DN-VNC,1006.0,BAlp4 ascending 5 left,BAlp4 ascending 5,left,no official annotation
987,17356442,pre-DN-VNC,2426.0,valentine neuron left,valentine neuron,left,no official annotation
988,16713227,DN-SEZ,1307.0,PVM21-like 2 left,PVM21-like 2,left,no official annotation
989,9787592,DN-SEZ,631.0,BAmas12_ven descending 3 left,BAmas12_ven descending 3,left,no official annotation
990,3944330,DN-SEZ,2826.0,Output of PC Hugin left,Output of PC Hugin,left,no official annotation
991,16545101,pre-DN-VNC,0.0,double-hook BAmv1/2 left,double-hook BAmv1/2,left,no official annotation
992,15997666,sensory,1684.0,AN-L-Sens-B2-ACp-01,ANSens-B2-ACp-01,left,gustatory-pharyngeal
993,17306107,other,397.0,CM4 contralateral 2 left,CM4 contralateral 2,left,no official annotation
994,4408362,other,644.0,NH; BAmd2_left -axon incomplete,NH; BAmd2 -axon incomplete,left,no official annotation
995,16935790,PN-somato,2822.0,CM4 contralateral 1 left; BZ ; CM4 dor pos 2 left,CM4 contralateral 1; BZ ; CM4 dor pos 2,left,proprio 2nd_order PN
996,8801736,pre-DN-VNC,2749.0,Stirrups left,Stirrups,left,PL-14
997,15431408,pre-DN-VNC,2431.0,pacman-2? left,pacman-2?,left,no official annotation
998,12299805,other,546.0,DALl1 5 left,DALl1 5,left,no official annotation
999,12299647,other,2597.0,SLV_left,SLV,left,no official annotation
1000,10345590,pre-DN-SEZ,2068.0,BLAl F neuron 1 left,BLAl F neuron 1,left,no official annotation
1001,7388340,pre-DN-SEZ,370.0,BLAl_l-X left,BLAl_l-X,left,no official annotation
1002,9428865,pre-DN-VNC,1376.0,AP ;  BAla34 dor 2_left,AP ;  BAla34 dor 2,left,no official annotation
1003,10792617,pre-DN-VNC,1549.0,DPMpm1  2_left,DPMpm1  2,left,no official annotation
1004,10797407,pre-DN-VNC,1538.0,Bike Bars left,Bike Bars,left,no official annotation
1005,16444548,other,2047.0,crab-1 left,crab-1,left,no official annotation
1006,3044500,DN-SEZ,2544.0,DPLc1 Descending L,DPLc1 Descending,left,no official annotation
1007,14034311,DN-SEZ,2947.0,DPMl b 1 loSM left,DPMl b 1 loSM,left,no official annotation
1008,19088042,CN,221.0,neuron 19088043 left,neuron 19088043,left,no official annotation
1009,5091874,MB-FBN,2375.0,DPLm1(D CB)3_left,DPLm13,left,FB2N-15
1010,3946166,DN-VNC,203.0,Pre-goro3 left,Pre-goro3,left,no official annotation
1011,17177103,MB-FFN,751.0,neuron 17177104,neuron 17177104,left,FFN-22
1012,15568134,pre-DN-SEZ,967.0,Bilaterial downstream BPL-to-MB left,Bilaterial downstream BPL-to-MB,left,no official annotation
1013,11329998,CN,2200.0,DPMm1 FB4_left,DPMm1 FB4,left,no official annotation
1014,16492104,MB-FFN,2563.0,lowercase-h left,lowercase-h,left,FFN-40
1015,16051878,pre-DN-SEZ,2197.0,BLVa12 bilateral left,BLVa12 bilateral,left,no official annotation
1016,15577444,other,66.0,neuron 15577445,neuron 15577445,left,no official annotation
1017,16848475,MB-FBN,1865.0,Exclusive to 24; CP4 5 -left,Exclusive to 24; CP4 5 ,left,FB2N-17
1018,13199414,MB-FFN,1970.0,Headphone-2_left,Headphone-2,left,FFN-20
1019,9527333,MB-FBN,1262.0,Headphone_left,Headphone,left,FB2N-19
1020,12279909,pre-DN-SEZ,2500.0,BLAl F neuron 2 left,BLAl F neuron 2,left,no official annotation
1021,10583715,pre-DN-VNC,64.0,DPMm1 FB1_left,DPMm1 FB1,left,no official annotation
1022,12233237,MB-FBN,130.0,AF11: ipsi PDL left,AF11: ipsi PDL,left,FB2N-1
1023,12364717,pre-DN-SEZ,2692.0,AO ; Left No branching in the lower part,AO ; No branching in the lower part,left,no official annotation
1024,15605301,pre-DN-SEZ,2836.0,DALl1 bilateral 1 left,DALl1 bilateral 1,left,no official annotation
1025,3931398,PN-somato,1512.0,Output of Munin 3 left - PAIR #1,Output of Munin 3 - PAIR #1,left,mechano-II/III 2nd_order PN
1026,2597151,pre-DN-VNC,209.0,AF5: Short-presynaptic-D-1R,AF5: Short-presynaptic-D-1R,left,no official annotation
1027,17096642,MB-FFN,1361.0,Dumbo_left,Dumbo,left,FFN-28
1028,12299704,pre-DN-SEZ,2867.0,Bilateral near MB_left,Bilateral near MB,left,no official annotation
1029,12293334,other,1984.0,inner bridge 1 left,inner bridge 1,left,no official annotation
1030,7557604,pre-DN-VNC,1481.0,L1: Short-presynapticD-3-L,L1: Short-presynapticD-3-L,left,no official annotation
1031,15576292,pre-DN-SEZ,1986.0,CPd bilateral 1 left,CPd bilateral 1,left,no official annotation
1032,9408003,other,218.0,AF1 left,AF1,left,no official annotation
1033,5462159,DN-VNC,1994.0,PDM-DN_right,PDM-DN,left,no official annotation
1034,16007457,other,1207.0,BLA pointer left,BLA pointer,left,no official annotation
1035,11079069,pre-DN-VNC,2470.0,UNK ipsilateral 2 left,UNK ipsilateral 2,left,no official annotation
1036,11073313,pre-DN-VNC,127.0,DPM splitter left,DPM splitter,left,no official annotation
1037,19166349,pre-DN-VNC,772.0,BAla12 ascending 1 left,BAla12 ascending 1,left,no official annotation
1038,5690425,DN-VNC,162.0,CPf descending ipsilateral left,CPf descending ipsilateral,left,no official annotation
1039,12654063,pre-DN-SEZ,873.0,UNK ipsilateral 1 left,UNK ipsilateral 1,left,no official annotation
1040,8047280,DN-VNC,1637.0,down pOLP left,down pOLP,left,no official annotation
1041,5680013,DN-VNC,1125.0,CPf descending 1 left,CPf descending 1,left,no official annotation
1042,5754346,DN-VNC,1151.0,telegoro-1L,telegoro-1L,left,_telegoro-1
1043,17729335,pre-DN-VNC,2644.0,BLP12 hook 4 left,BLP12 hook 4,left,no official annotation
1044,4409374,other,2036.0,CM13 lat 3_left,CM13 lat 3,left,no official annotation
1045,9251793,MB-FBN,138.0,SJ: DALv23 L LAL dor pos 2_left,SJ: DALv23 LAL dor pos 2,left,FBN-20
1046,17373283,CN,1535.0,DPMpm1 3_left,DPMpm1 3,left,no official annotation
1047,4433197,other,507.0,DALcl12 v d 3 L,DALcl12 v d 3,left,no official annotation
1048,17315288,pre-DN-SEZ,420.0,CP23 v 11_left,CP23 v 11,left,no official annotation
1049,15974183,CN,1958.0,DALcl12 v d 1 left,DALcl12 v d 1,left,PL-8
1050,16933362,MB-FFN,2722.0,DPLal A_left,DPLal A,left,FFN-41
1051,9252296,MB-FBN,2056.0,DALv23 L LAL dor pos 3 left,DALv23 LAL dor pos 3,left,FB2N-10; proprio 2nd_order PN
1052,17340955,other,2293.0,DALcl12 v d 4 L,DALcl12 v d 4,left,no official annotation
1053,9048462,MB-FFN,294.0,MBE7a-like left,MBE7a-like,left,FFN-1
1054,17177419,pre-DN-VNC,1156.0,EV_left,EV,left,no official annotation
1055,8802069,MB-FFN,818.0,neuron 8802070 down_oct,neuron 8802070 down_oct,left,FFN-9
1056,8052161,MB-FBN,2802.0,DALv23 L subMB 1 or 2_left,DALv23 subMB 1 or 2,left,FB2N-14
1057,11908619,CN,1793.0,DALcl12 v d 5 Left,DALcl12 v d 5,left,no official annotation
1058,17813457,pre-DN-VNC,2679.0,neuron 17813458 left,neuron 17813458,left,PL-24
1059,10918898,pre-DN-VNC,107.0,ML_left,ML,left,no official annotation
1060,14539753,DN-SEZ,1598.0,BS; CM4 dor ant 1 DNs_left,BS; CM4 dor ant 1 DNs,left,no official annotation
1061,9072237,PN-somato,1258.0,DALv23 L dor pos 1 left,DALv23 dor pos 1,left,FFN-8; proprio 2nd_order PN
1062,18412747,PN-somato,2097.0,HAS SOMA Neuron 18412748,HAS SOMA Neuron 18412748,left,proprio 2nd_order PN
1063,13718916,other,2489.0,DALcl12 v d 2 left,DALcl12 v d 2,left,no official annotation
1064,17280216,MB-FBN,2855.0,DALv23 L subMB 1 or 2_left,DALv23 subMB 1 or 2,left,FB2N-13
1065,4110483,DN-VNC,363.0,BAmv12 descending 2 left,BAmv12 descending 2,left,no official annotation
1066,18088813,pre-DN-VNC,1490.0,CM4 small 1 left,CM4 small 1,left,no official annotation
1067,17732071,other,2703.0,DPLal medial left -FORCED,DPLal medial -FORCED,left,no official annotation
1068,18458734,ascending,624.0,A06k_a1l,A06k_a1,left,unknown modality
1069,18123575,DN-VNC,152.0,BAla34 lateral descending 1b left,BAla34 lateral descending 1b,left,no official annotation
1070,8810141,pre-DN-VNC,1778.0,CM13 horseshoe 1 left,CM13 horseshoe 1,left,no official annotation
1071,15629759,pre-DN-VNC,1777.0,CM4-dm horseshoe 1 left,CM4-dm horseshoe 1,left,no official annotation
1072,17102002,DN-VNC,328.0,DPMl_ant_ven descending left,DPMl_ant_ven descending,left,no official annotation
1073,12390459,PN-somato,2562.0,BAla12 big axon left,BAla12 big axon,left,proprio 2nd_order PN
1074,18305433,DN-VNC,1838.0,BAmv12 descending 1 left,BAmv12 descending 1,left,no official annotation
1075,10382824,pre-DN-VNC,2350.0,DPMpl12 fork left,DPMpl12 fork,left,no official annotation
1076,10018150,DN-VNC,2254.0,CM4 sparse descending left,CM4 sparse descending,left,no official annotation
1077,17359111,DN-SEZ,939.0,BAmas12_dor SEZ descending left,BAmas12_dor SEZ descending,left,no official annotation
1078,16928740,DN-VNC,1007.0,DALcm12-v descending left,DALcm12-v descending,left,no official annotation
1079,17732076,other,2203.0,DPlal Small 3 left,DPlal Small 3,left,no official annotation
1080,5768240,pre-DN-SEZ,980.0,BLP post ven neuron 1 left,BLP post ven neuron 1,left,no official annotation
1081,13370624,pre-DN-VNC,667.0,DALv1 bilateral 1 left,DALv1 bilateral 1,left,no official annotation
1082,17728730,other,1433.0,lasso-top 2 left,lasso-top 2,left,no official annotation
1083,17728723,other,284.0,lasso-top left,lasso-top,left,no official annotation
