id,supervoxel_id,composite_cell_type,super_class,cell_type,side,UMAP1,UMAP2,cluster,colours
720575941669296305,76282811736373343,AN12B008,ascending,AN12B008,right,-5.605009060100908,-9.762498271408933,AN_13,#CF603E
720575941626230666,76142074248565861,AN06B039,ascending,AN06B039,right,-3.473830442623491,0.17136811023626908,AN_26,#2C8EC0
720575941503524914,76071705504177904,AN05B104,ascending,AN05B104,left,15.3758554647404,12.716831791457277,AN_22,#FA4141
720575941515922169,75930968015462264,DNpe003,descending,DNpe003,right,-6.394061546520586,-9.139346492234129,DN_13,#CF603E
720575941511390673,76212442992112160,AN05B052,ascending,AN05B052,right,22.150389690204268,1.056999433096987,AN_19,#79B2E0
720575941526723940,76142074315245050,DNp65,descending,DNp65,left,16.78406621913493,-27.56608237022485,DN_14,#3D9D98
720575941560435059,76071705503729338,DNge133,descending,DNge133,right,23.307175655170088,-5.708072555008787,DN_20,#409D3D
720575941586697438,76282811736295666,AN12B004,ascending,AN12B004,right,23.370984096332197,26.610232937392336,AN_23,#8D6F58
720575941556195300,76212442924878699,DNde001,descending,DNde001,left,22.27345182399333,-11.39570177787866,DN_18,#E92F2F
720575941516100954,76071705504454969,AN06B051,ascending,AN06B051,left,-18.617562275127764,19.3866039395896,AN_08,#D73029
720575941399099427,76353180480440086,DNfl033,descending,DNfl033,right,-8.880166034893389,-16.524553668442625,DN_13,#CF603E
720575941482080963,76071705503782027,AN09B029,ascending,AN09B029,left,24.152796764178877,7.0062934041586935,AN_22,#FA4141
720575941468218589,76282811736370393,AN10B020,ascending,AN10B020,right,23.18899824122966,28.884591686781985,AN_23,#8D6F58
720575941471139191,76071705504214539,DNpe028,descending,DNpe028,right,3.7206239889103223,4.72555123573218,DN_26,#2C8EC0
720575941486815238,76353180547711708,DNge027,descending,DNge027,right,-1.47803286810338,-27.000587832871336,DN_11,#EFB135
720575941469716445,76001336759838254,DNg48,descending,DNg48,left,-7.588806610302324,-13.732794177475828,DN_13,#CF603E
720575941487419856,76212442992162003,AN09B019,ascending,AN09B019,right,6.319638747974043,-11.474662196579832,AN_12,#9FB555
720575941542876957,76212443059217445,AN07B021,ascending,AN07B021,right,-15.66991804142415,15.539679157790285,AN_08,#D73029
720575941630020134,76071705570920082,AN00A006,ascending,AN00A006,right,9.878961581988936,-13.445239436570066,AN_15,#61BAE7
720575941473714730,75930968015549303,AN19B036,ascending,AN19B036,left,26.651770610614424,27.504235851821047,AN_23,#8D6F58
720575941476752180,76071705504378018,AN10B017,ascending,AN10B017,left,-24.85057733555257,10.797086346205813,AN_06,#695B52
720575941351919408,76212442992290124,AN08B018,ascending,AN08B018,right,22.297511119647627,28.3407169461814,AN_23,#8D6F58
720575941511344338,76001336759702084,DNge056,descending,DNge056,left,-8.108690719799394,-14.138058078232664,DN_13,#CF603E
720575941491410382,76212442992138156,ANXXX144,ascending,ANXXX144,right,26.419470805926924,1.7906945825186789,AN_19,#79B2E0
720575941445677332,75930968082885977,DNge060,descending,DNge060,right,-6.6699790765804,-12.3736442446145,DN_13,#CF603E
720575941578679897,76071705570887549,DNpe040,descending,DNpe040,right,10.282834071918135,0.9691614986029683,DN_24,#41A4D5
720575941574934941,76355173815481195,AN27X017,ascending,AN27X017,left,17.083298702045088,-27.220077884140867,AN_14,#3D9D98
720575941452211834,76142074315259119,DNge127,descending,DNge127,right,4.704008121295576,-9.250871074143308,DN_12,#9FB555
720575941438841919,76142074180751481,AN05B029,ascending,AN05B029,left,19.354632396503096,-7.062687766495603,AN_20,#409D3D
720575941503549931,76282811803854694,DNg71,descending,DNg71,right,-24.783526401714678,4.0862494588461935,DN_02,#F96A3C
720575941456506015,76282811736237812,DNg23,descending,DNg23,right,22.179575938983564,25.299630749281985,DN_23,#8D6F58
720575941655534804,76212443059423156,AN07B024,ascending,AN07B024,right,-26.601950626568193,-0.5410765081080379,AN_02,#F96A3C
720575941495266247,76001336759695963,DNge067,descending,DNge067,right,-7.9609045793575,-14.916269671860594,DN_13,#CF603E
720575941595308071,76001336759937833,AN07B021,ascending,AN07B021,left,-15.66991804142415,15.539679157790285,AN_08,#D73029
720575941624461564,76071705504239787,AN08B027,ascending,AN08B027,left,7.85047819118083,-8.757353198471922,AN_15,#61BAE7
720575941547341748,76071705504347523,AN06B039,ascending,AN06B039,left,-3.473830442623491,0.17136811023626908,AN_26,#2C8EC0
720575941486839046,76282811736290678,AN04B004,ascending,AN04B004,left,-3.415214758114214,-20.854374301377195,AN_11,#EFB135
720575941652078869,76001336759650026,DNg44,descending,DNg44,right,2.9242077062565137,-17.4455379366311,DN_12,#9FB555
720575941471926080,76001336760221706,AN_GNG_IPS_13,ascending,AN_GNG_IPS_13,left,10.353886623187666,-16.85360563987817,AN_17,#7E378C
720575941480387523,75930968082481057,AN27X017,ascending,AN27X017,left,17.083298702045088,-27.220077884140867,AN_14,#3D9D98
720575941604774253,76142074248260511,ANXXX098,ascending,ANXXX098,right,25.59294988612712,26.849010098036867,AN_23,#8D6F58
720575941668481779,76071705504119769,ANXXX074,ascending,ANXXX074,right,17.48356916408122,-15.502798449936765,AN_16,#C4B39C
720575941514447097,76353180547742998,DNge033,descending,DNge033,right,-13.425004940227861,-0.8865469812783183,DN_01,#55B151
720575941480714626,75935091989953929,AN12A003,ascending,AN12A003,left,-2.4490991642039965,-12.791219127121824,AN_12,#9FB555
720575941553784455,76425267144799020,NA,ascending,NA,right,-30.153485279278154,12.674025166091067,AN_04,#F35438
720575941520133367,76142074314900215,AN18B019,ascending,AN18B019,right,-1.1562098075908374,2.8004380345908224,AN_27,#FBCD5A
720575941452030330,76071705571003670,oviDNa_b,descending,oviDNa_b,left,18.37586309413493,-16.814756762925047,DN_16,#C4B39C
720575941644253266,76074523270888459,AN12B017,ascending,AN12B017,left,-6.158468704418535,-13.127923381272215,AN_13,#CF603E
720575941556707620,76212442992238860,AN08B034,ascending,AN08B034,right,23.754155177875166,3.470056402739626,AN_19,#79B2E0
720575941613710556,76212442992358565,ANXXX174,ascending,ANXXX174,right,26.679732341571455,26.32019578224097,AN_23,#8D6F58
720575941457039174,76282811736349643,ANXXX148,ascending,ANXXX148,right,24.729050655170088,26.139880764540774,AN_23,#8D6F58
720575941482956998,76212443059237850,AN08B026,ascending,AN08B026,right,6.028395194812422,-10.243756663742918,AN_12,#9FB555
720575941614894037,76071705504419217,AN07B024,ascending,AN07B024,left,-26.601950626568193,-0.5410765081080379,AN_02,#F96A3C
720575941539243669,75930968083011131,DNge143,descending,DNge143,left,-11.15119359989583,-8.297876250687498,DN_01,#55B151
720575941584447071,76212442992402862,AN09B029,ascending,AN09B029,right,24.152796764178877,7.0062934041586935,AN_22,#FA4141
720575941483701178,76282811736497128,DNp67,descending,DNp67,right,4.5786190221744825,-3.68706501716699,DN_26,#2C8EC0
720575941565517975,76282811803827815,AN02A005,ascending,AN02A005,left,-30.526829700664873,15.101086247023684,AN_04,#F35438
720575941515222083,76496529510287434,AN17A062,ascending,AN17A062,right,25.12676336268962,-12.85700262779321,AN_18,#E92F2F
720575941539118834,76142074248069554,AN09B023,ascending,AN09B023,left,23.079939861102705,-1.4289775013359964,AN_20,#409D3D
720575941488845287,76353180480460892,DNg44,descending,DNg44,left,2.9242077062565137,-17.4455379366311,DN_12,#9FB555
720575941579626577,76282811736640379,AN_GNG_IPS_13,ascending,AN_GNG_IPS_13,right,10.353886623187666,-16.85360563987817,AN_17,#7E378C
720575941547338557,76636854615181333,AN07B018,ascending,AN07B018,left,28.82738019923747,1.1812959790793478,AN_19,#79B2E0
720575941691031704,76282811736550063,DNg48,descending,DNg48,right,-7.588806610302324,-13.732794177475828,DN_13,#CF603E
720575941498996193,76282811736329305,ANXXX148,ascending,ANXXX148,right,24.729050655170088,26.139880764540774,AN_23,#8D6F58
720575941480587394,75930968015582764,DNge013,descending,DNge013,right,5.350959796710615,-12.935800921860594,DN_12,#9FB555
720575941504533810,76071705503809747,AN05B015,ascending,AN05B015,right,21.920348186298018,-3.415778052750486,AN_20,#409D3D
720575941516147546,76848579390047198,AN07B025,ascending,AN07B025,left,-19.731429081158037,18.47294007545386,AN_08,#D73029
720575941532995521,76212442992510537,AN05B104,ascending,AN05B104,right,15.3758554647404,12.716831791457277,AN_22,#FA4141
720575941626435483,76212442992117912,AN05B049,ascending,AN05B049,right,15.96148015956462,5.773185837325197,AN_25,#FAC240
720575941554879642,76001336760004108,NA,ascending,NA,left,-30.153485279278154,12.674025166091067,AN_04,#F35438
720575941507368005,76071705504485168,AN18B019,ascending,AN18B019,left,-1.1562098075908374,2.8004380345908224,AN_27,#FBCD5A
720575941567199790,76212442992611629,DNge101,descending,DNge101,right,-3.1535305788081835,-15.376814258042234,DN_13,#CF603E
720575941670819495,76212443059237813,AN07B032,ascending,AN07B032,right,-26.002001743511553,20.071591961440188,AN_10,#973EA9
720575941596069489,76212442992524702,AN08B024,ascending,AN08B024,right,22.95841505031169,29.21672784095679,AN_23,#8D6F58
720575941556283876,76353180548103598,DNge004,descending,DNge004,left,-1.842163305477495,-2.973734986725706,DN_26,#2C8EC0
720575941560433267,76071705571022378,AN18B022,ascending,AN18B022,left,-2.7340340425533007,-11.786476504746336,AN_12,#9FB555
720575941632875461,76353180480381050,AN01A021,ascending,AN01A021,right,18.641205806537275,-11.603744876328367,AN_20,#409D3D
720575941486575426,76001336759719809,DNge082,descending,DNge082,left,13.366765994830732,-10.603258502427,DN_15,#61BAE7
720575941600778537,76282811736379165,AN12B017,ascending,AN12B017,right,-6.158468704418535,-13.127923381272215,AN_13,#CF603E
720575941618637439,76071705503773460,AN08B018,ascending,AN08B018,left,22.297511119647627,28.3407169461814,AN_23,#8D6F58
720575941513981433,76353180547644931,DNg26,descending,DNg26,right,13.602241534991865,-28.612444293442625,DN_14,#3D9D98
720575941578730841,76142074248221761,AN05B101,ascending,AN05B101,left,17.514651317401533,-27.149494540635008,AN_14,#3D9D98
720575941435317134,76071705503787461,AN05B054,ascending,AN05B054,left,20.473502177997236,-7.557393443528074,AN_20,#409D3D
720575941483828154,76142074248410980,AN08B050,ascending,AN08B050,right,24.552723903461104,-11.679234874192137,AN_18,#E92F2F
720575941471768843,76212442992781090,DNpe028,descending,DNpe028,left,3.7206239889103223,4.72555123573218,DN_26,#2C8EC0
720575941411719279,75654303939607285,ANXXX169,ascending,ANXXX169,left,13.382967014117842,-27.06016005271997,AN_14,#3D9D98
720575941623193340,76071705504231311,ANXXX130,ascending,ANXXX130,right,23.613480586810713,15.073820698317629,AN_22,#FA4141
720575941526661890,76212442992120780,AN09B019,ascending,AN09B019,right,6.319638747974043,-11.474662196579832,AN_12,#9FB555
720575941479272783,76353180547703103,AN27X017,ascending,AN27X017,right,17.083298702045088,-27.220077884140867,AN_14,#3D9D98
720575941566679598,76212442992712445,AN10B024,ascending,AN10B024,left,3.3995554635959913,-11.176753413620848,AN_12,#9FB555
720575941404874352,76001336759587668,DNge173,descending,DNge173,right,-3.3948023130458544,-16.06622637504663,DN_13,#CF603E
720575941534222770,76282811803819831,DNp15,descending,DNp15,left,-14.364061336712236,3.521595346984011,DN_01,#55B151
720575941403937136,76212442992471333,AN08B015,ascending,AN08B015,right,4.465757865710859,7.342786896285158,AN_24,#41A4D5
720575941599105728,76142074180696026,AN09B033,ascending,AN09B033,left,27.331980724139814,-15.589524638596433,AN_18,#E92F2F
720575941574748681,76142074248460604,AN08B009,ascending,AN08B009,left,9.552989978595381,4.1487094045249044,AN_24,#41A4D5
720575941576660840,76001336760224779,AN02A005,ascending,AN02A005,right,-30.526829700664873,15.101086247023684,AN_04,#F35438
720575941545087493,76212442992103700,AN01A055,ascending,AN01A055,right,16.286726970477705,-2.778194796982664,AN_21,#672775
720575941557413284,76282811804087706,DNge030,descending,DNge030,left,-26.535288791851396,-2.3768857836159647,DN_02,#F96A3C
720575941461518035,76071705503965118,AN09B027,ascending,AN09B027,left,27.184987087054854,4.558385479506594,AN_19,#79B2E0
720575941668465063,76423549291663110,AN27X017,ascending,AN27X017,left,17.083298702045088,-27.220077884140867,AN_14,#3D9D98
720575941518794668,76001336827239443,DNge106,descending,DNge106,right,-5.421603660778398,-16.028624904099363,DN_13,#CF603E
720575941503553474,76142074180724637,AN05B024,ascending,AN05B024,left,26.78746892909587,-10.691105258408445,AN_18,#E92F2F
720575941651981077,76353180547751745,AN_multi_128,ascending,AN_multi_128,right,11.75407983760417,-15.586153399887937,AN_16,#C4B39C
720575941459415878,76142074315075586,DNp36,descending,DNp36,left,13.943053264423018,4.304295647200686,DN_25,#FAC240
720575941433415200,76071705504119745,DNp60,descending,DNp60,left,5.828679580493574,-3.7833117365273417,DN_26,#2C8EC0
720575941595201573,76142074248227240,AN05B105,ascending,AN05B105,left,23.77279378871501,-16.36862028831567,AN_18,#E92F2F
720575941545312005,76001336827081255,DNp22,descending,DNp22,right,-23.985548954204912,11.117127049025637,DN_06,#695B52
720575941521454003,76142074315130493,oviDNa_a,descending,oviDNa_a,left,12.880853671832686,-16.512361895981687,DN_16,#C4B39C
720575941555066451,76353180480342851,AN01B004,ascending,AN01B004,left,25.83676435451091,-13.770596873703855,AN_18,#E92F2F
720575941679872189,76282811736293120,AN08B018,ascending,AN08B018,right,22.297511119647627,28.3407169461814,AN_23,#8D6F58
720575941617642965,76353180548064725,AN18B023,ascending,AN18B023,right,-12.483834247784014,-2.029215705338377,AN_01,#55B151
720575941572171166,76142074315622781,AN09A005,ascending,AN09A005,left,15.074227351947432,-36.66487921470728,AN_14,#3D9D98
720575941450728314,76353180480471845,DNge067,descending,DNge067,left,-7.9609045793575,-14.916269671860594,DN_13,#CF603E
720575941574806537,76071705504105220,DNp37,descending,DNp37,right,7.334618587298994,-5.300132644120115,DN_26,#2C8EC0
720575941631976864,76212442992476888,AN08B018,ascending,AN08B018,right,22.297511119647627,28.3407169461814,AN_23,#8D6F58
720575941550909951,76282811736471091,ANXXX072,ascending,ANXXX072,right,-5.465217571453447,-13.986351382676023,AN_13,#CF603E
720575941564153234,76212442924901997,AN09B021,ascending,AN09B021,right,26.66156866054118,-4.160817038956541,AN_20,#409D3D
720575941613418716,75930968083054000,DNge125,descending,DNge125,left,-14.920930843548174,-1.55558468097772,DN_01,#55B151
720575941478980291,76001336759592699,ANXXX131,ascending,ANXXX131,right,-0.04998854895054794,-15.06824530357446,AN_12,#9FB555
720575941616608469,76142074315367087,ANXXX169,ascending,ANXXX169,left,13.382967014117842,-27.06016005271997,AN_14,#3D9D98
720575941569814130,76212442992643103,AN06B034,ascending,AN06B034,right,-2.2752466012996386,3.5424126267996847,AN_27,#FBCD5A
720575941515969123,76071705504363601,DNg60,descending,DNg60,left,-0.5940391083520601,-15.07821024650659,DN_12,#9FB555
720575941542462300,76071705571019748,AN18B053,ascending,AN18B053,left,7.019352454944258,8.257205593642336,AN_24,#41A4D5
720575941468805341,76212443059925378,AN19A018,ascending,AN19A018,left,9.73482706050456,-2.377124559822935,AN_15,#61BAE7
720575941470600823,76212442992594230,AN08B024,ascending,AN08B024,right,22.95841505031169,29.21672784095679,AN_23,#8D6F58
720575941556990735,76353180480440089,DNge146,descending,DNge146,left,-7.055182438091631,-15.5904992937478,DN_13,#CF603E
720575941670138033,76142074247921096,AN09B033,ascending,AN09B033,right,27.331980724139814,-15.589524638596433,AN_18,#E92F2F
720575941524449867,76142074248279080,DNpe049,descending,DNpe049,right,26.121138591571455,-14.524450671616453,DN_18,#E92F2F
720575941517281708,76071705570963062,AN04B023,ascending,AN04B023,right,-17.52355096836507,7.877038586196047,AN_06,#695B52
720575941613770259,76001336759555291,AN12B004,ascending,AN12B004,left,23.370984096332197,26.610232937392336,AN_23,#8D6F58
720575941471266423,76282811736555925,DNge062,descending,DNge062,right,-6.100330810741777,-15.558011424485105,DN_13,#CF603E
720575941649901297,76001336759667058,AN12B019,ascending,AN12B019,right,5.2297091672855665,-11.577935588303465,AN_12,#9FB555
720575941432162145,76071705436529602,ANXXX154,ascending,ANXXX154,right,25.952748317523604,-0.8504837572010936,AN_19,#79B2E0
720575941453830637,76071705570946942,DNge123,descending,DNge123,left,-1.434826355175371,-13.60579813713159,DN_12,#9FB555
720575941644480200,75930968015441408,DNge051,descending,DNge051,left,-7.447377662853594,-16.391231906357664,DN_13,#CF603E
720575941508628830,76777729542186199,AN05B017,ascending,AN05B017,right,22.01850225429118,-9.971906077805418,AN_20,#409D3D
720575941574322427,76142074248540793,AN10B021,ascending,AN10B021,right,-4.577004413799639,-0.9688214778336467,AN_26,#2C8EC0
720575941552590910,76282811736488294,AN01B005,ascending,AN01B005,left,9.587941188617354,-8.95246447319116,AN_15,#61BAE7
720575941555196929,76212443059532300,DNge123,descending,DNge123,right,-1.434826355175371,-13.60579813713159,DN_12,#9FB555
720575941639588127,76353180547824480,DNp33,descending,DNp33,left,-24.747996311382646,22.976495373305422,DN_10,#973EA9
